Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose,SpeedupSym,SpeedupMatTrans,EfficiencySym,EfficiencyMatTrans
27,16,OMP,0.0006338000000000001,2.1600000000000003e-05,0.002524455664247396,0.03703703703703703,0.009349835793508874,0.1371742112482853
28,16,OMP,0.0005692000000000001,2.3e-05,0.0028109627547434992,0.034782608695652174,0.010039152695512497,0.12422360248447205
29,16,OMP,0.0007289999999999999,2.3800000000000003e-05,0.0021947873799725653,0.03361344537815125,0.007568232344732983,0.11590843233845259
30,16,OMP,0.0007468,2.3400000000000006e-05,0.0021424745581146223,0.03418803418803418,0.007141581860382075,0.11396011396011393
31,16,OMP,0.0006076,4.1e-05,0.0026333113890717576,0.01951219512195122,0.00849455286797341,0.06294256490952006
32,16,OMP,0.000606,2.66e-05,0.0026402640264026403,0.03007518796992481,0.00825082508250825,0.09398496240601503
33,16,OMP,0.0008972000000000002,3e-05,0.0017833259028087378,0.026666666666666665,0.005404017887299205,0.0808080808080808
34,16,OMP,0.0009396000000000001,3.2200000000000003e-05,0.001702852277564921,0.024844720496894405,0.005008389051661532,0.07307270734380708
35,16,OMP,0.0006896000000000001,2.54e-05,0.0023201856148491874,0.031496062992125984,0.006629101756711964,0.08998875140607424
36,16,OMP,0.0006219999999999999,3.24e-05,0.002572347266881029,0.024691358024691357,0.007145409074669524,0.06858710562414265
37,16,OMP,0.0007457999999999999,2.82e-05,0.002145347278090641,0.028368794326241134,0.005798235886731461,0.07667241709794902
38,16,OMP,0.0006676000000000001,3.2e-05,0.0023966446974236066,0.025,0.006306959730062123,0.06578947368421052
39,16,OMP,0.0008062000000000001,3.3e-05,0.001984619201190771,0.02424242424242424,0.005088767182540439,0.062160062160062146
40,16,OMP,0.000723,2.96e-05,0.0022130013831258644,0.027027027027027025,0.0055325034578146606,0.06756756756756756
41,16,OMP,0.0007070000000000001,2.64e-05,0.002263083451202263,0.0303030303030303,0.0055197157346396665,0.07390983000739097
